year,quarter,region,total_enrollment,telehealth_users,telehealth_rate
2020,4,Nebraska,1717.333333,439,0.2698
2020,4,Nebraska,129455.6667,13765,0.1509
2020,4,Nebraska,125235.3333,15540,0.1727
2020,4,Nevada,275824,52616,0.2777
2020,4,Nevada,45571.66667,13925,0.4182
2020,4,Nevada,230252.3333,38691,0.2478
2020,4,Nevada,242109.3333,42245,0.2546
2020,4,Nevada,30460.33333,9010,0.4399
2020,4,Nevada,3254.333333,1361,0.443
2020,4,Nevada,48533.66667,6857,0.2115
2020,4,Nevada,226914.6667,45720,0.2916
2020,4,New Hampshire,208905.6667,46318,0.3081
2020,4,New Hampshire,27531,10599,0.493
2020,4,New Hampshire,181374.6667,35719,0.2773
2020,4,New Hampshire,178387,35259,0.2737
2020,4,New Hampshire,29601.33333,10720,0.5199
2020,4,New Hampshire,917.3333333,339,0.3946
2020,4,New Hampshire,91479.33333,17854,0.2785
2020,4,New Hampshire,116938,28334,0.33
2020,4,New Jersey,942642.3333,215296,0.2922
2020,4,New Jersey,135400.6667,41669,0.3785
2020,4,New Jersey,807241.6667,173627,0.2771
2020,4,New Jersey,832068,177764,0.2723
2020,4,New Jersey,100204.3333,34336,0.4645
2020,4,New Jersey,10370,3196,0.3197
2020,4,New Jersey,11285.33333,2498,0.2944
2020,4,New Jersey,930149.6667,212636,0.2924
2020,4,New Mexico,228007,60409,0.4031
2020,4,New Mexico,50251,16187,0.4794
2020,4,New Mexico,177756,44222,0.3809
2020,4,New Mexico,195571.3333,49155,0.3832
2020,4,New Mexico,29559,9953,0.5291
2020,4,New Mexico,2876.666667,1301,0.471
2020,4,New Mexico,96329.66667,23011,0.3608
2020,4,New Mexico,130982.6667,37219,0.4348
2020,4,New York,1729465,401756,0.2992
2020,4,New York,429400.3333,144686,0.4163
2020,4,New York,1300064.667,257070,0.2584
2020,4,New York,1471368.333,310450,0.2706
2020,4,New York,236872.3333,84930,0.4856
2020,4,New York,21224.33333,6376,0.3089
2020,4,New York,210688.6667,44945,0.2824
2020,4,New York,1517865,356701,0.3015
2020,4,North Carolina,1089382,187744,0.2249
2020,4,North Carolina,187460,48306,0.3263
2020,4,North Carolina,901922,139438,0.2031
2020,4,North Carolina,921225.6667,143579,0.2025
2020,4,North Carolina,153194.6667,39904,0.3595
2020,4,North Carolina,14961.66667,4261,0.2949
2020,4,North Carolina,334300.3333,53045,0.2058
2020,4,North Carolina,753629,134427,0.2335
2020,4,North Dakota,97330.33333,9280,0.1365
2020,4,North Dakota,13420,3212,0.3053
2020,4,North Dakota,83910.33333,6068,0.1056
2020,4,North Dakota,86026.33333,6935,0.1157
2020,4,North Dakota,10614.33333,2195,0.2961
2020,4,North Dakota,689.6666667,150,0.2308
2020,4,North Dakota,57550,5524,0.1398
2020,4,North Dakota,39718.66667,3747,0.1318
2020,4,Ohio,1109388,219643,0.2664
2020,4,Ohio,168396,55935,0.4235
2020,4,Ohio,940992,163708,0.2364
2020,4,Ohio,953385.3333,171338,0.2403
2020,4,Ohio,145920.3333,44862,0.4402
2020,4,Ohio,10082.33333,3443,0.3591
2020,4,Ohio,318899.3333,62101,0.2628
2020,4,Ohio,789870.3333,157415,0.2678
2020,4,Oklahoma,498981,89720,0.2414
2020,4,Oklahoma,83376.33333,22640,0.3438
2020,4,Oklahoma,415604.6667,67080,0.2193
2020,4,Oklahoma,421170,69629,0.2208
2020,4,Oklahoma,72596,18275,0.355
2020,4,Oklahoma,5215,1816,0.3658
2020,4,Oklahoma,242863.3333,40714,0.2248
2020,4,Oklahoma,255000.3333,48788,0.2571
2020,4,Oregon,402848.3333,80916,0.3022
2020,4,Oregon,79220,20999,0.4033
2020,4,Oregon,323628.3333,59917,0.2778
2020,4,Oregon,343255.6667,63577,0.2776
2020,4,Oregon,56242,16036,0.4506
2020,4,Oregon,3350.666667,1303,0.4151
2020,4,Oregon,167573.3333,27843,0.2519
2020,4,Oregon,235211.6667,53069,0.3375
2020,4,Pennsylvania,1318563.667,278061,0.2799
2020,4,Pennsylvania,216194,66369,0.4044
2020,4,Pennsylvania,1102369.667,211692,0.2552
2020,4,Pennsylvania,1133631.667,217146,0.2527
2020,4,Pennsylvania,172432,56514,0.4623
2020,4,Pennsylvania,12500,4401,0.3648
2020,4,Pennsylvania,192479.6667,33724,0.2353
2020,4,Pennsylvania,1125545.333,244286,0.2874
2020,4,Puerto Rico,46314,7086,0.2417
2020,4,Rhode Island,94062,29846,0.4182
2020,4,Rhode Island,16290,6187,0.5223
2020,4,Rhode Island,77772,23659,0.3974
2020,4,Rhode Island,80411.33333,24614,0.3954
2020,4,Rhode Island,12959,4946,0.5844
2020,4,Rhode Island,691.6666667,286,0.432
2020,4,Rhode Island,222.6666667,46,0.2754
2020,4,Rhode Island,93826,29799,0.4185
2020,4,South Carolina,671766.3333,97876,0.1866
2020,4,South Carolina,69483.33333,14885,0.2705
2020,4,South Carolina,602283,82991,0.1768
2020,4,South Carolina,588198.3333,79990,0.1726
2020,4,South Carolina,74939.33333,15813,0.3001
2020,4,South Carolina,8628.666667,2073,0.2492
2020,4,South Carolina,125833.3333,15951,0.1648
2020,4,South Carolina,545548,81877,0.1916
2020,4,South Dakota,125395.6667,16470,0.1909
2020,4,South Dakota,17456.33333,4429,0.3414
2020,4,South Dakota,107939.3333,12041,0.1643
2020,4,South Dakota,111422.3333,13242,0.1729
2020,4,South Dakota,13046.66667,2888,0.3277
2020,4,South Dakota,926.6666667,340,0.3855
2020,4,South Dakota,78133.33333,10315,0.1934
2020,4,South Dakota,47240.66667,6152,0.1868
2020,4,Tennessee,701422.3333,83217,0.1559
2020,4,Tennessee,97454.66667,20382,0.2655
2020,4,Tennessee,603967.6667,62835,0.1375
2020,4,Tennessee,606700,63288,0.1362
2020,4,Tennessee,86488,18336,0.2998
2020,4,Tennessee,8234.333333,1593,0.2027
2020,4,Tennessee,238293,26684,0.1463
2020,4,Tennessee,462287,56442,0.1609
2020,4,Territories,16865.66667,481,0.0584
2020,4,Texas,2096657.333,461915,0.3008
2020,4,Texas,295312,101288,0.4315
2020,4,Texas,1801345.333,360627,0.2772
2020,4,Texas,1835399.667,381650,0.2828
2020,4,Texas,223284,65495,0.4377
2020,4,Texas,37973.66667,14770,0.4053
2020,4,Texas,418411.6667,78052,0.2543
2020,4,Texas,1675505,383303,0.3124
2020,4,Utah,212552.6667,36604,0.2428
2020,4,Utah,22750,6452,0.3888
2020,4,Utah,189802.6667,30152,0.2248
2020,4,Utah,188838.3333,29793,0.2214
2020,4,Utah,21850.66667,6263,0.4335
2020,4,Utah,1863.666667,548,0.3162
2020,4,Utah,49435.66667,7592,0.2266
2020,4,Utah,163068.6667,29008,0.2475
2020,4,Vermont,117519.3333,26576,0.3205
2020,4,Vermont,25070.66667,8000,0.4285
2020,4,Vermont,92448.66667,18576,0.2891
2020,4,Vermont,99882.66667,20271,0.2873
2020,4,Vermont,17236,6084,0.5084
2020,4,Vermont,400.6666667,221,0.5696
2020,4,Vermont,87247,18859,0.3072
2020,4,Vermont,29910.66667,7600,0.3569
2020,4,Virgin Islands,18068.33333,1404,0.1346
2020,4,Virginia,1009422.667,180248,0.2376
2020,4,Virginia,112455.6667,30688,0.3493
2020,4,Virginia,896967,149560,0.223
2020,4,Virginia,900123.6667,150329,0.2213
2020,4,Virginia,98563.33333,26569,0.3855
2020,4,Virginia,10735.66667,3350,0.3257
2020,4,Virginia,184880,25836,0.1872
2020,4,Virginia,822755.3333,154095,0.2488
2020,4,Washington,768325.3333,129101,0.2502
2020,4,Washington,117802.6667,28155,0.3529
2020,4,Washington,650522.6667,100946,0.2314
2020,4,Washington,672225.6667,106157,0.2333
2020,4,Washington,89603.33333,20654,0.3761
2020,4,Washington,6496.333333,2290,0.3739
2020,4,Washington,177325.6667,25548,0.2168
2020,4,Washington,590552,103516,0.2601
2020,4,West Virginia,245687.3333,45650,0.2548
2020,4,West Virginia,57422.33333,15406,0.3525
2020,4,West Virginia,188265,30244,0.2233
2020,4,West Virginia,195635.3333,32676,0.2275
2020,4,West Virginia,48027,12360,0.3685
2020,4,West Virginia,2025,614,0.3162
2020,4,West Virginia,84101.33333,13464,0.2196
2020,4,West Virginia,161279.6667,32122,0.273
2020,4,Wisconsin,571410,94670,0.2432
2020,4,Wisconsin,106799,30181,0.3807
2020,4,Wisconsin,464611,64489,0.2081
2020,4,Wisconsin,483276.3333,70379,0.2146
2020,4,Wisconsin,82808,22605,0.4027
2020,4,Wisconsin,5325.666667,1686,0.3315
2020,4,Wisconsin,218942.6667,32020,0.2218
2020,4,Wisconsin,352351.6667,62640,0.2559
2020,4,Wyoming,100766.3333,12326,0.1848
2020,4,Wyoming,11071.33333,2943,0.342
2020,4,Wyoming,89695,9383,0.1615
2020,4,Wyoming,89420,9709,0.1649
2020,4,Wyoming,10892.33333,2449,0.3319
2020,4,Wyoming,454,168,0.3818
2020,4,Wyoming,69750,7384,0.1633
2020,4,Wyoming,31006.33333,4942,0.2299
2021,Overall,Alabama,456352.1667,118555,0.263
2021,Overall,Alaska,93229.16667,30066,0.3566
2021,Overall,Arizona,662877.6667,252124,0.3961
2021,Overall,Arkansas,384759.8333,104748,0.2778
2021,Overall,California,2876713.5,1419168,0.5317
2021,Overall,Colorado,440267.75,135219,0.3227
2021,Overall,Connecticut,297810.5,116232,0.3917
2021,Overall,Delaware,154837.8333,68667,0.4451
2021,Overall,District Of Columbia,55169.91667,25102,0.4803
2021,Overall,Florida,2063977.333,670765,0.328
2021,Overall,Georgia,824631.0833,228555,0.2815
2021,Overall,Hawaii,108391.5,44389,0.4392
2021,Overall,Idaho,190787.6667,42376,0.2341
2021,Overall,Illinois,1312975.833,375927,0.2928
2021,Overall,Indiana,685109.9167,185048,0.2729
2021,Overall,Iowa,422718.5,82766,0.1984
2021,Overall,Kansas,371188.4167,77262,0.2108
2021,Overall,Kentucky,475685.5,143654,0.3044
2021,Overall,Louisiana,412290.25,95392,0.2309
2021,Overall,Maine,161978.4167,49777,0.3285
2021,Overall,Maryland,754500.75,311895,0.4259
2021,Overall,Massachusetts,837097.25,435576,0.5271
2021,Overall,Michigan,894229.9167,311312,0.3551
2021,Overall,Minnesota,431699.3333,144086,0.3457
2021,Overall,Mississippi,393752.9167,96845,0.2456
2021,Overall,Missouri,614840.6667,129885,0.216
2021,Overall,Montana,170066.3333,32902,0.2048
2021,Overall,Nebraska,243464,41381,0.1738
2021,Overall,Nevada,262577.9167,78988,0.3236
2021,Overall,New Hampshire,201992.5833,73010,0.378
2021,Overall,New Jersey,904517.8333,352740,0.3959
2021,Overall,New Mexico,217581.6667,86331,0.4222
2021,Overall,New York,1662064.417,657584,0.4015
2021,Overall,North Carolina,1023267.167,299693,0.2955
2021,Overall,North Dakota,94999.41667,14100,0.1521
2021,Overall,Ohio,1057683.167,318456,0.304
2021,Overall,Oklahoma,462944.4167,130455,0.2863
2021,Overall,Oregon,389666.3333,137209,0.3795
2021,Overall,Pennsylvania,1268360.583,428157,0.3419
2021,Overall,Puerto Rico,40949.75,10262,0.2883
2021,Overall,Rhode Island,88712.66667,39975,0.4595
2021,Overall,South Carolina,643959.9167,164963,0.2573
2021,Overall,South Dakota,121894.0833,21372,0.1815
2021,Overall,Tennessee,670097,138693,0.2098
2021,Overall,Territories,17040,1132,0.0873
2021,Overall,Texas,1975334.25,696770,0.3654
2021,Overall,Utah,204513.75,52288,0.2634
2021,Overall,Vermont,111676.75,41422,0.3855
2021,Overall,Virgin Islands,12953.58333,2267,0.2076
2021,Overall,Virginia,960524.75,293239,0.3101
2021,Overall,Washington,739294,217044,0.3137
2021,Overall,West Virginia,225135.25,68662,0.3139
2021,Overall,Wisconsin,546245.8333,135471,0.2567
2021,Overall,Wyoming,101460.3333,18773,0.1966
2021,Overall,Alabama,134982.75,32305,0.2414
2021,Overall,Alaska,44367.33333,13980,0.3469
2021,Overall,Arizona,100616.5833,32447,0.345
2021,Overall,Arkansas,174120.6667,43118,0.2529
2021,Overall,California,321661.75,144252,0.4832
2021,Overall,Colorado,112751.25,29895,0.2826
2021,Overall,Connecticut,13134.58333,4340,0.3324
2021,Overall,Delaware,47925.16667,19013,0.3932
2021,Overall,Florida,80497.75,23261,0.2963
2021,Overall,Georgia,165203.0833,41352,0.2507
2021,Overall,Hawaii,35734.83333,12082,0.3676
2021,Overall,Idaho,81849.58333,15435,0.202
2021,Overall,Illinois,245292.4167,53498,0.2202
2021,Overall,Indiana,197186,46927,0.2409
2021,Overall,Iowa,231589.8333,42567,0.1867
2021,Overall,Kansas,176628,35327,0.203
2021,Overall,Kentucky,241012.25,79125,0.3308
2021,Overall,Louisiana,95657.08333,21194,0.2207
2021,Overall,Maine,92073.41667,27515,0.3192
2021,Overall,Maryland,44639.83333,13976,0.3161
2021,Overall,Massachusetts,33558.41667,17657,0.5384
2021,Overall,Michigan,231079.0833,67010,0.3007
2021,Overall,Minnesota,165005.25,41859,0.2634
2021,Overall,Mississippi,231712.1667,52477,0.2249
2021,Overall,Missouri,228334.0833,42464,0.1927
2021,Overall,Montana,115831.5833,22328,0.2054
2021,Overall,Nebraska,123303.3333,19305,0.1599
2021,Overall,Nevada,47154.16667,11112,0.2541
2021,Overall,New Hampshire,87994.08333,29469,0.3526
2021,Overall,New Jersey,10536.91667,4041,0.3957
2021,Overall,New Mexico,89635.75,32195,0.3805
2021,Overall,New York,200665.8333,74469,0.3781
2021,Overall,North Carolina,308876.0833,84424,0.2748
2021,Overall,North Dakota,56205.41667,8898,0.1631
2021,Overall,Ohio,302438.6667,86010,0.289
2021,Overall,Oklahoma,223715.8333,59047,0.2681
2021,Overall,Oregon,164026.1667,50141,0.331
2021,Overall,Pennsylvania,182572.6667,51773,0.2875
2021,Overall,Rhode Island,213.4166667,72,0.3462
2021,Overall,South Carolina,124999.0833,28706,0.2308
2021,Overall,South Dakota,76099.16667,14223,0.1935
2021,Overall,Tennessee,225716.9167,42720,0.1914
2021,Overall,Texas,391718.3333,117164,0.3078
2021,Overall,Utah,48070.16667,12093,0.2629
2021,Overall,Vermont,83636.33333,30124,0.3756
2021,Overall,Virginia,171561.25,41337,0.2438
2021,Overall,Washington,175634,45284,0.277
2021,Overall,West Virginia,76412.5,20864,0.2807
2021,Overall,Wisconsin,210932.4167,48694,0.2418
2021,Overall,Wyoming,70263.91667,12762,0.1937
2021,Overall,Alabama,320323.6667,85990,0.2722
2021,Overall,Alaska,45565.08333,15139,0.3682
2021,Overall,Arizona,560808.25,219295,0.4052
2021,Overall,Arkansas,208782,61081,0.2983
2021,Overall,California,2552736.917,1274238,0.5378
2021,Overall,Colorado,327187.1667,105252,0.3363
2021,Overall,Connecticut,284559.8333,111872,0.3944
2021,Overall,Delaware,106843.3333,49622,0.4689
2021,Overall,District Of Columbia,55153.75,25099,0.4803
2021,Overall,Florida,1979524.333,646761,0.3294
2021,Overall,Georgia,658789.9167,187041,0.2893
2021,Overall,Hawaii,72608.16667,32303,0.4738
2021,Overall,Idaho,108915.1667,26939,0.2575
2021,Overall,Illinois,1067189.333,322321,0.3097
2021,Overall,Indiana,487571,138041,0.2858
2021,Overall,Iowa,190936.9167,40112,0.2121
2021,Overall,Kansas,194055.1667,41819,0.2177
2021,Overall,Kentucky,232783.3333,63864,0.2765
2021,Overall,Louisiana,314498.8333,73652,0.2338
2021,Overall,Maine,69867.5,22257,0.341
2021,Overall,Maryland,709704,297884,0.4329
2021,Overall,Massachusetts,803246.3333,417845,0.5266
2021,Overall,Michigan,662889,244221,0.3736
2021,Overall,Minnesota,266473.6667,102171,0.3965
2021,Overall,Mississippi,160285.3333,43974,0.2763
2021,Overall,Missouri,386418.4167,87409,0.2295
2021,Overall,Montana,54215.25,10572,0.2036
2021,Overall,Nebraska,120095.5,22064,0.188
2021,Overall,Nevada,215043.75,67799,0.3389
2021,Overall,New Hampshire,113524.1667,43341,0.3973
2021,Overall,New Jersey,892693.3333,348421,0.3961
2021,Overall,New Mexico,127317.8333,53925,0.4522
2021,Overall,New York,1460493.417,582935,0.4047
2021,Overall,North Carolina,713104.6667,214866,0.3045
2021,Overall,North Dakota,38732.75,5195,0.1365
2021,Overall,Ohio,754695.8333,232284,0.31
2021,Overall,Oklahoma,238193.25,71095,0.3034
2021,Overall,Oregon,225582.1667,87063,0.4146
2021,Overall,Pennsylvania,1085266.083,376289,0.3511
2021,Overall,Rhode Island,88487.91667,39903,0.4597
2021,Overall,South Carolina,518609,136195,0.2637
2021,Overall,South Dakota,45779.75,7144,0.1614
2021,Overall,Tennessee,443564.5,95826,0.2192
2021,Overall,Texas,1581027.25,578828,0.3798
2021,Overall,Utah,156401.6667,40191,0.2636
2021,Overall,Vermont,27704.33333,11141,0.4136
2021,Overall,Virginia,787351.4167,251415,0.3245
2021,Overall,Washington,563228,171671,0.3251
2021,Overall,West Virginia,148444.4167,47718,0.3309
2021,Overall,Wisconsin,335218.1667,86768,0.2659
2021,Overall,Wyoming,31179.08333,6008,0.2029
2021,Overall,Alabama,375842.0833,92544,0.2485
2021,Overall,Alaska,82434.91667,25054,0.3363
2021,Overall,Arizona,615029.0833,227481,0.3849
2021,Overall,Arkansas,325730.6667,83510,0.2611
2021,Overall,California,2523560.083,1212353,0.5176
2021,Overall,Colorado,392870.9167,112275,0.3002
2021,Overall,Connecticut,257204.1667,91816,0.3591
2021,Overall,Delaware,138998.75,59148,0.427
2021,Overall,District Of Columbia,46366.66667,20199,0.4612
2021,Overall,Florida,1866236.333,584864,0.316
2021,Overall,Georgia,711988.9167,187086,0.2669
2021,Overall,Hawaii,99207.91667,39851,0.4308
2021,Overall,Idaho,167702.0833,34188,0.215
2021,Overall,Illinois,1157992.75,305206,0.2705
2021,Overall,Indiana,591699.25,143637,0.2456
2021,Overall,Iowa,380340.6667,66452,0.1768
2021,Overall,Kansas,330869.4167,61804,0.1891
2021,Overall,Kentucky,390267.4167,106091,0.2741
2021,Overall,Louisiana,342851.4167,72061,0.2102
2021,Overall,Maine,131163.4167,35689,0.2923
2021,Overall,Maryland,660519.5833,258916,0.4038
2021,Overall,Massachusetts,709256.1667,349243,0.4988
2021,Overall,Michigan,735312.5833,232118,0.3225
2021,Overall,Minnesota,355763.8333,102541,0.2987
2021,Overall,Mississippi,326149.5,75216,0.2308
2021,Overall,Missouri,521798.9167,95281,0.1868
2021,Overall,Montana,152326.5,26910,0.1865
2021,Overall,Nebraska,221235.5833,33594,0.1551
2021,Overall,Nevada,232746.0833,65336,0.3024
2021,Overall,New Hampshire,174474,58245,0.3487
2021,Overall,New Jersey,806004.75,301132,0.3791
2021,Overall,New Mexico,188515.9167,71341,0.404
2021,Overall,New York,1429183.25,532607,0.3781
2021,Overall,North Carolina,879147.1667,238831,0.2743
2021,Overall,North Dakota,84454.16667,10923,0.1325
2021,Overall,Ohio,920663.0833,253585,0.279
2021,Overall,Oklahoma,395373.75,103201,0.2649
2021,Overall,Oregon,335593.25,111429,0.3568
2021,Overall,Pennsylvania,1105893.417,346458,0.3173
2021,Overall,Rhode Island,76792.5,33417,0.4405
2021,Overall,South Carolina,572632.1667,139648,0.2448
2021,Overall,South Dakota,109030.5833,17268,0.1635
2021,Overall,Tennessee,587418.5,110089,0.1897
2021,Overall,Texas,1749385.583,591123,0.3503
2021,Overall,Utah,183248.9167,43185,0.2422
2021,Overall,Vermont,95659.58333,32849,0.3558
2021,Overall,Virginia,867654.0833,252330,0.2955
2021,Overall,Washington,653277.25,182392,0.2973
2021,Overall,West Virginia,182473.4167,51021,0.2872
2021,Overall,Wisconsin,466292.3333,102031,0.2266
2021,Overall,Wyoming,90587.33333,14968,0.1754
2021,Overall,Alabama,74778.5,23712,0.3321
2021,Overall,Alaska,10102.41667,4696,0.5173
2021,Overall,Arizona,42184.33333,20618,0.5308
2021,Overall,Arkansas,55462,19555,0.3679
2021,Overall,California,315818.4167,180012,0.6324
2021,Overall,Colorado,44266.75,21261,0.5136
2021,Overall,Connecticut,37751.58333,22787,0.6037
2021,Overall,Delaware,14430.91667,8525,0.6026
2021,Overall,District Of Columbia,7675.166667,4133,0.5759
2021,Overall,Florida,177741.5833,75297,0.4422
2021,Overall,Georgia,99563.66667,35660,0.374
2021,Overall,Hawaii,7152.166667,3189,0.5098
2021,Overall,Idaho,21865.75,7593,0.3678
2021,Overall,Illinois,140412.9167,62745,0.4511
2021,Overall,Indiana,86920,38288,0.447
2021,Overall,Iowa,39744.91667,15255,0.3985
2021,Overall,Kansas,37571.66667,14154,0.3872
2021,Overall,Kentucky,81484.58333,35542,0.4429
2021,Overall,Louisiana,63169.41667,20865,0.3322
2021,Overall,Maine,29830.58333,13499,0.4778
2021,Overall,Maryland,85395.16667,47699,0.5845
2021,Overall,Massachusetts,122651.5833,82581,0.6861
2021,Overall,Michigan,148926.25,73512,0.5052
2021,Overall,Minnesota,72021.16667,39033,0.5646
2021,Overall,Mississippi,61716.83333,19457,0.3174
2021,Overall,Missouri,86582.16667,31845,0.3801
2021,Overall,Montana,16873.25,5674,0.3685
2021,Overall,Nebraska,20659.75,7125,0.3615
2021,Overall,Nevada,27015.5,11976,0.4822
2021,Overall,New Hampshire,26581.33333,14185,0.5663
2021,Overall,New Jersey,88900.91667,46452,0.5423
2021,Overall,New Mexico,26474.16667,13401,0.5388
2021,Overall,New York,213822,114103,0.5525
2021,Overall,North Carolina,131872.1667,54728,0.424
2021,Overall,North Dakota,9836,2958,0.313
2021,Overall,Ohio,128026.3333,59939,0.4699
2021,Overall,Oklahoma,62786.58333,24643,0.4077
2021,Overall,Oregon,50993.25,23808,0.5198
2021,Overall,Pennsylvania,151292.3333,75123,0.5089
2021,Overall,Rhode Island,11253.08333,6169,0.5949
2021,Overall,South Carolina,64538.41667,22127,0.3536
2021,Overall,South Dakota,11932.75,3634,0.3268
2021,Overall,Tennessee,75779.16667,25915,0.3572
2021,Overall,Texas,194973.9167,86789,0.4761
2021,Overall,Utah,19566.66667,8231,0.449
2021,Overall,Vermont,15639.75,8319,0.5659
2021,Overall,Virginia,83919,36194,0.4452
2021,Overall,Washington,79881.66667,31087,0.435
2021,Overall,West Virginia,40946.16667,16730,0.4279
2021,Overall,Wisconsin,75043.5,31083,0.4322
2021,Overall,Wyoming,10385,3507,0.3647
2021,Overall,Alabama,5731.583333,2299,0.3328
2021,Overall,Alaska,691.8333333,316,0.4259
2021,Overall,Arizona,5664.25,4025,0.6064
2021,Overall,Arkansas,3567.166667,1683,0.4061
2021,Overall,California,37335,26803,0.6341
2021,Overall,Colorado,3130.083333,1683,0.4769
2021,Overall,Connecticut,2854.75,1629,0.4871
2021,Overall,Delaware,1408.166667,994,0.6201
2021,Overall,District Of Columbia,1128.083333,770,0.5955
2021,Overall,Florida,19999.41667,10604,0.4421
2021,Overall,Georgia,13078.5,5809,0.3689
2021,Overall,Hawaii,2031.416667,1349,0.5865
2021,Overall,Idaho,1219.833333,595,0.4284
2021,Overall,Illinois,14570.16667,7976,0.4735
2021,Overall,Indiana,6490.666667,3123,0.4122
2021,Overall,Iowa,2632.916667,1059,0.3574
2021,Overall,Kansas,2747.333333,1304,0.4112
2021,Overall,Kentucky,3933.5,2021,0.4339
2021,Overall,Louisiana,6269.416667,2466,0.3241
2021,Overall,Maine,984.4166667,589,0.5167
2021,Overall,Maryland,8586,5280,0.5536
2021,Overall,Massachusetts,5189.5,3752,0.6413
2021,Overall,Michigan,9991.083333,5682,0.4893
2021,Overall,Minnesota,3914.333333,2512,0.5756
2021,Overall,Mississippi,5886.583333,2172,0.3082
2021,Overall,Missouri,6459.583333,2759,0.3702
2021,Overall,Montana,866.5833333,318,0.3302
2021,Overall,Nebraska,1568.666667,662,0.3702
2021,Overall,Nevada,2816.333333,1676,0.5182
2021,Overall,New Hampshire,937.25,580,0.5561
2021,Overall,New Jersey,9612.166667,5156,0.4651
2021,Overall,New Mexico,2591.583333,1589,0.5269
2021,Overall,New York,19059.16667,10874,0.4816
2021,Overall,North Carolina,12247.83333,6134,0.4257
2021,Overall,North Dakota,709.25,219,0.2765
2021,Overall,Ohio,8993.75,4932,0.4499
2021,Overall,Oklahoma,4784.083333,2611,0.4633
2021,Overall,Oregon,3079.833333,1972,0.5781
2021,Overall,Pennsylvania,11174.83333,6576,0.5087
2021,Overall,Rhode Island,667.0833333,389,0.5006
2021,Overall,South Carolina,6789.333333,3188,0.3899
2021,Overall,South Dakota,930.75,470,0.4559
2021,Overall,Tennessee,6899.333333,2689,0.3298
2021,Overall,Texas,30974.75,18858,0.5086
2021,Overall,Utah,1698.166667,872,0.4537
2021,Overall,Vermont,377.4166667,254,0.5921
2021,Overall,Virginia,8951.666667,4715,0.4533
2021,Overall,Washington,6135.083333,3565,0.5129
2021,Overall,West Virginia,1715.666667,911,0.4505
2021,Overall,Wisconsin,4910,2357,0.4194
2021,Overall,Wyoming,488,298,0.5498
2021,Overall,Alabama,82092.91667,25290,0.2971
2021,Overall,Alaska,20165.91667,8898,0.4668
2021,Overall,Arizona,71026.75,33370,0.4766
2021,Overall,Arkansas,67503.41667,24566,0.3518
2021,Overall,California,944563.0833,547015,0.6047
2021,Overall,Colorado,72470,32615,0.4518
2021,Overall,Connecticut,82861.41667,43816,0.5063
2021,Overall,Delaware,21059.66667,11993,0.5537
2021,Overall,District Of Columbia,21049.75,11170,0.5321
2021,Overall,Florida,279634.25,114876,0.3846
2021,Overall,Georgia,138221.75,49801,0.3422
2021,Overall,Hawaii,12333,5225,0.4276
2021,Overall,Idaho,28203.16667,9027,0.3213
2021,Overall,Illinois,241446.75,108112,0.4226
2021,Overall,Indiana,118430.5833,52687,0.4226
2021,Overall,Iowa,54031.16667,22596,0.4088
2021,Overall,Kansas,43487.25,17158,0.3756
2021,Overall,Kentucky,107590,48311,0.4234
2021,Overall,Louisiana,102784.5,33412,0.3031
2021,Overall,Maine,49194.83333,20860,0.4158
2021,Overall,Maryland,132346.9167,68356,0.5162
2021,Overall,Massachusetts,205569.1667,129256,0.6174
2021,Overall,Michigan,184202.75,90535,0.4696
2021,Overall,Minnesota,78530.66667,42757,0.5274
2021,Overall,Mississippi,92411.66667,28837,0.293
2021,Overall,Missouri,94206.5,37065,0.3697
2021,Overall,Montana,24109.66667,7448,0.3148
2021,Overall,Nebraska,26861,9932,0.3568
2021,Overall,Nevada,43604.08333,19566,0.4561
2021,Overall,New Hampshire,26833.33333,14946,0.5451
2021,Overall,New Jersey,131702.3333,64363,0.4695
2021,Overall,New Mexico,49377.33333,23487,0.4812
2021,Overall,New York,410729.8333,218623,0.5041
2021,Overall,North Carolina,168486,68400,0.3849
2021,Overall,North Dakota,13457.08333,4168,0.3039
2021,Overall,Ohio,156246.3333,75866,0.4447
2021,Overall,Oklahoma,75850.08333,31598,0.3991
2021,Overall,Oregon,78383.66667,34304,0.4628
2021,Overall,Pennsylvania,203420,97108,0.4588
2021,Overall,Rhode Island,15265.25,8492,0.5341
2021,Overall,South Carolina,61413,21776,0.3259
2021,Overall,South Dakota,16910.5,5356,0.3183
2021,Overall,Tennessee,89379.16667,30012,0.3216
2021,Overall,Texas,267375.75,133876,0.4728
2021,Overall,Utah,22213.58333,8838,0.3943
2021,Overall,Vermont,23731.5,11865,0.5018
2021,Overall,Virginia,99479.41667,43074,0.4114
2021,Overall,Washington,113904.0833,44709,0.4019
2021,Overall,West Virginia,51471.08333,21788,0.4105
2021,Overall,Wisconsin,102889.1667,42164,0.4024
2021,Overall,Wyoming,11876.83333,4311,0.3665
2021,Overall,Alabama,374259.25,93265,0.255
2021,Overall,Alaska,73063.25,21168,0.3244
2021,Overall,Arizona,591850.9167,218754,0.3861
2021,Overall,Arkansas,317256.4167,80182,0.261
2021,Overall,California,1932150.417,872153,0.4942
2021,Overall,Colorado,367797.75,102604,0.2959
2021,Overall,Connecticut,214949.0833,72416,0.3444
2021,Overall,Delaware,133778.1667,56674,0.4274
